image_id,sample_id,svs_path
6068,TCGA-19-5960-01,s3://pathology/TCGA/a9f1be46-b64c-455f-a29f-9261f89a7dc5/TCGA-19-5960-01Z-00-DX1.3376dcf2-9873-445e-83a9-95c5b208efc7.svs
1248,TCGA-19-A60I-01,s3://pathology/TCGA/de146bb4-6e5b-4e8d-91dd-ff2ba3415da9/TCGA-19-A60I-01Z-00-DX1.3893212E-986C-449D-B0EC-C90D2DD907E2.svs
6216,TCGA-19-A6J4-01,s3://pathology/TCGA/ba79406b-5b73-4118-958a-eb08efac443f/TCGA-19-A6J4-01Z-00-DX1.515A82A7-8BCE-4BAE-B052-9D5B114EF51A.svs
9501,TCGA-19-A6J5-01,s3://pathology/TCGA/e91172a5-c5f3-47c0-bcab-99e90d4859fc/TCGA-19-A6J5-01Z-00-DX1.2667B32C-FDF4-4197-BD32-56D6124BD01C.svs
3347,TCGA-21-1071-01,s3://pathology/TCGA/785b5c9d-7bde-444e-a1f4-80aaeb7945c9/TCGA-21-1071-01Z-00-DX1.a9bba825-1c92-4101-9086-c4d1c91117af.svs
696,TCGA-21-1072-01,s3://pathology/TCGA/f01a8ca9-a1ce-4bf1-bcfc-878d7dfb5f8b/TCGA-21-1072-01Z-00-DX1.9e6c90ad-0529-4b8b-a4f8-1b05430600f9.svs
1419,TCGA-21-1075-01,s3://pathology/TCGA/575e36e3-4e15-487e-8713-a48d729b436b/TCGA-21-1075-01Z-00-DX1.937872ae-4d6f-4d7a-b54f-b7e797cb84b0.svs
5722,TCGA-21-1076-01,s3://pathology/TCGA/4ff0f3d6-43cb-4a70-be28-d2e819a67a6c/TCGA-21-1076-01Z-00-DX1.533ca070-93e0-4d49-8770-8f42f341ca38.svs
8074,TCGA-21-1079-01,s3://pathology/TCGA/ea460685-7557-46a2-ba59-34381253f205/TCGA-21-1079-01Z-00-DX1.fb8e44cd-f73f-48a4-82d2-34f334d79f53.svs
5660,TCGA-21-1080-01,s3://pathology/TCGA/5bd34bab-6a75-4d62-ab9d-0ada84414776/TCGA-21-1080-01Z-00-DX1.7afa55df-e460-406e-ae9a-43ac4a71d0b0.svs
10641,TCGA-21-1082-01,s3://pathology/TCGA/d35d0082-b855-4b75-9ae8-0efee21af19b/TCGA-21-1082-01Z-00-DX1.cae5bbaa-76f5-416d-b532-16cf773e017e.svs
2668,TCGA-21-5782-01,s3://pathology/TCGA/d913ea9c-3590-43c0-a658-5bd346a554b0/TCGA-21-5782-01Z-00-DX1.E0C856C0-9055-4437-9393-695D699E4F57.svs
9679,TCGA-21-5783-01,s3://pathology/TCGA/2a8feeb0-e337-48aa-9863-965fecc933d5/TCGA-21-5783-01Z-00-DX1.3FAB28DF-5748-42D5-8257-3D440C4FB5FB.svs
10113,TCGA-21-5784-01,s3://pathology/TCGA/75c25e10-b5a5-4885-80cb-ed0cfa0742c5/TCGA-21-5784-01Z-00-DX1.E50E7F4B-BE37-4171-94A7-E824CFF4B3BB.svs
5497,TCGA-21-5786-01,s3://pathology/TCGA/89b5aa1d-1124-4027-bb6f-818030ca42b0/TCGA-21-5786-01Z-00-DX1.928370C0-0BD4-43D6-94EB-FE7CB172265E.svs
1961,TCGA-21-5787-01,s3://pathology/TCGA/599a3e73-b829-4635-9b07-e23618028d37/TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9.svs
8393,TCGA-22-0940-01,s3://pathology/TCGA/e63b3a58-4ff8-499b-a42b-f35cfc86cd0f/TCGA-22-0940-01Z-00-DX1.775CB101-6A55-40DD-B19F-7BFCA7820F5F.svs
920,TCGA-22-0944-01,s3://pathology/TCGA/173d1077-45e2-474f-9efd-712ba50d12ae/TCGA-22-0944-01Z-00-DX1.3DC7624F-2D59-40D5-9E1F-95FCCD80D0C4.svs
7010,TCGA-22-1002-01,s3://pathology/TCGA/53c154a7-5e3e-448c-bab7-d1b9b922c398/TCGA-22-1002-01Z-00-DX1.A41CF987-B2E7-4ADE-8580-735631EEE963.svs
10187,TCGA-22-1005-01,s3://pathology/TCGA/aaa30733-9c20-4f3e-a42c-847bd080c417/TCGA-22-1005-01Z-00-DX1.4A151CC3-E57F-4345-817A-2B9DBAF98477.svs
5851,TCGA-22-1011-01,s3://pathology/TCGA/3f7d4bfb-bc3d-4273-9cc1-47a064e21c06/TCGA-22-1011-01Z-00-DX1.A67E3D3F-4B94-4335-8199-03B7CB75608E.svs
8288,TCGA-22-1012-01,s3://pathology/TCGA/c938fa62-1da3-49ac-b009-78cac7538161/TCGA-22-1012-01Z-00-DX1.053F81FA-F91A-42B0-8F12-CD2495FA9E99.svs
1753,TCGA-22-1016-01,s3://pathology/TCGA/260fa9bd-ccd3-4a5a-85fa-92114bb0140c/TCGA-22-1016-01Z-00-DX1.807510FD-222D-4E65-B261-3EB0815F8A50.svs
10902,TCGA-22-4591-01,s3://pathology/TCGA/717dc7fc-291b-499c-9a88-3ee43775d88c/TCGA-22-4591-01Z-00-DX1.8C89ABEB-A1E3-47D1-B247-02539EF3F959.svs
5578,TCGA-22-4593-01,s3://pathology/TCGA/68bfe4d7-1612-460b-9c60-fef33829e05f/TCGA-22-4593-01Z-00-DX1.B573D1D5-88CE-4989-8A18-F9545E8ACA82.svs
9613,TCGA-22-4594-01,s3://pathology/TCGA/26ad2684-4cc8-4191-841c-42b8f170c7e0/TCGA-22-4594-01Z-00-DX1.3FCEBC89-8473-4841-87A2-F84AF58A7793.svs
63,TCGA-22-4595-01,s3://pathology/TCGA/a0739286-1384-42c1-a91b-80ec2851ea5e/TCGA-22-4595-01Z-00-DX1.42F28D1E-7AC2-4113-B4EC-F1E7850EA14D.svs
2592,TCGA-22-4596-01,s3://pathology/TCGA/77da515a-4449-437d-8475-6fc4e85fbb8d/TCGA-22-4596-01Z-00-DX1.0B754257-5EBB-4ABF-A847-7EFA71C7D9E7.svs
8866,TCGA-22-4599-01,s3://pathology/TCGA/54e55d74-b18d-47e2-ac66-fd8f9e1f6094/TCGA-22-4599-01Z-00-DX1.2178D5C0-A444-44F5-B878-F5D1FB2943C9.svs
6540,TCGA-22-4601-01,s3://pathology/TCGA/a775dc7d-f257-4f7f-9ecb-e165d4636f93/TCGA-22-4601-01Z-00-DX1.2EABA7B1-1E31-4AFE-B97B-D40EEAD66D85.svs
9773,TCGA-22-4604-01,s3://pathology/TCGA/fcd48b49-680a-4144-8817-4a527f2740cc/TCGA-22-4604-01Z-00-DX1.C398D192-8564-42AB-89B8-461F0830D8A1.svs
9516,TCGA-22-4605-01,s3://pathology/TCGA/d18603e2-32ee-4a65-85a3-871c2696c936/TCGA-22-4605-01Z-00-DX1.5B725941-80CE-497B-8A1E-856D16DD2870.svs
6949,TCGA-22-4607-01,s3://pathology/TCGA/c12c8b4c-4733-4dd9-867d-3c4552684907/TCGA-22-4607-01Z-00-DX1.5C521672-8405-43A2-ACB5-16174A74BCB7.svs
5016,TCGA-22-4609-01,s3://pathology/TCGA/625b9dcb-9639-43e3-903f-610dac16ec82/TCGA-22-4609-01Z-00-DX1.35112DF6-5AD4-4EF5-8D00-41AEED41C246.svs
5809,TCGA-22-4613-01,s3://pathology/TCGA/2c943b62-a6d7-4c19-b743-cea09ef5c1c8/TCGA-22-4613-01Z-00-DX1.4BC3B7B8-99E7-4744-8F5A-089ECCDE144E.svs
2980,TCGA-22-5473-01,s3://pathology/TCGA/fd9b912b-7206-4eb1-980e-997c5c7dd63f/TCGA-22-5473-01Z-00-DX1.C452FE31-443B-43AE-A5FA-451DF0127F8F.svs
10003,TCGA-22-5474-01,s3://pathology/TCGA/4cff975b-adbe-4ecf-9be5-365c715e2305/TCGA-22-5474-01Z-00-DX1.8736FB24-7E65-4ACB-9325-382D7F864F62.svs
9889,TCGA-22-5477-01,s3://pathology/TCGA/6bc57f51-fffa-4f82-9966-7547d65ad8b0/TCGA-22-5477-01Z-00-DX1.D4CA03F8-FFA8-4926-B93C-EBFDC6791B1F.svs
6341,TCGA-22-5478-01,s3://pathology/TCGA/d4d80bf4-2f42-4281-90a3-f587ae42a953/TCGA-22-5478-01Z-00-DX1.6368788A-96D5-499B-A199-89BF1413AE43.svs
1278,TCGA-22-5479-01,s3://pathology/TCGA/9102b9c1-77ae-4fa0-9683-53be8a998ceb/TCGA-22-5479-01Z-00-DX1.3DCD4654-459D-4046-87C3-E59C61A1E7FA.svs
1706,TCGA-22-5480-01,s3://pathology/TCGA/e5872439-ef02-4240-a635-f3485ce2fdee/TCGA-22-5480-01Z-00-DX1.A6E25FF1-9616-4F5F-97BD-BA1912C46008.svs
112,TCGA-22-5481-01,s3://pathology/TCGA/2234d946-a73c-4a9d-bbde-d55fb4495680/TCGA-22-5481-01Z-00-DX1.6BB77BD0-92FF-43FF-A86C-9EF41B2921DA.svs
8634,TCGA-22-5482-01,s3://pathology/TCGA/d9413c47-e2c1-4d68-88fe-fdce9ee9a44d/TCGA-22-5482-01Z-00-DX1.901F90D4-1F4E-4344-925B-37B7DD78B751.svs
6686,TCGA-22-5483-01,s3://pathology/TCGA/2a5c4cb0-c677-4c5b-942d-181d0d51c366/TCGA-22-5483-01Z-00-DX1.79EF4B70-4703-4FF1-81CA-20014A932437.svs
8890,TCGA-22-5485-01,s3://pathology/TCGA/9b5fc383-908f-46d3-8ebe-994d42199e2b/TCGA-22-5485-01Z-00-DX1.952DBCF0-08DA-49BD-B020-DEC1A77A1D81.svs
470,TCGA-22-5489-01,s3://pathology/TCGA/96850824-2e13-4bf8-af9e-cab1c0e958d8/TCGA-22-5489-01Z-00-DX1.0518AF53-5642-40FB-A631-4C50D7707C8F.svs
10379,TCGA-22-5491-01,s3://pathology/TCGA/d74ecfbc-be88-47ca-a277-8bd0a4fb91c7/TCGA-22-5491-01Z-00-DX1.19908BEC-3DDA-4BCD-9EB1-0D2C4A1E5110.svs
1306,TCGA-22-5492-01,s3://pathology/TCGA/1bf50fcd-9038-4deb-a221-5e68245eaa1e/TCGA-22-5492-01Z-00-DX1.A17DE349-CD76-4B12-9C5C-DB8DFB23C003.svs
310,TCGA-22-A5C4-01,s3://pathology/TCGA/930e8f8e-7bfd-4b9c-b91f-7e6607668028/TCGA-22-A5C4-01Z-00-DX1.54058689-5CA5-4F92-B18A-86208C24C87D.svs
7038,TCGA-26-1438-01,s3://pathology/TCGA/b588e149-4975-426f-ae11-905971cdc185/TCGA-26-1438-01Z-00-DX1.3F76BFFC-4C10-40C4-98AE-15F24A8D5548.svs
10301,TCGA-26-1439-01,s3://pathology/TCGA/c4ff57be-ca96-40b2-b4da-1d26b365f148/TCGA-26-1439-01Z-00-DX1.40B8D763-FE89-43D7-BFBF-8CA3FAC05A5B.svs
7422,TCGA-26-1440-01,s3://pathology/TCGA/eb8d9d78-b0a3-4574-ab7b-9293f51f5f6e/TCGA-26-1440-01Z-00-DX1.A60DA9D7-1F44-4802-82EB-9572D951B7EE.svs
6265,TCGA-26-1442-01,s3://pathology/TCGA/1cc4634e-4f68-4ae8-bff1-eab006889b95/TCGA-26-1442-01Z-00-DX1.FD8D4EB7-AD5E-49E8-BD0B-6CDDEA8DDB35.svs
8105,TCGA-26-1443-01,s3://pathology/TCGA/dcc6df50-be62-4f22-89f1-4e7bfee6aa13/TCGA-26-1443-01Z-00-DX1.DB550D00-B4C0-4CE8-BF85-5877FF292C61.svs
768,TCGA-26-1799-01,s3://pathology/TCGA/468b406f-f95e-4952-912e-a2e8b240f92d/TCGA-26-1799-01Z-00-DX1.630B7217-0B01-4CDD-8ABF-0EC4CF293476.svs
1082,TCGA-26-5133-01,s3://pathology/TCGA/c81b7c46-ce27-456a-a6a5-43f4e6f04b46/TCGA-26-5133-01Z-00-DX1.DE65E680-153B-4A6F-991B-6CCC58F39CF1.svs
10028,TCGA-26-5134-01,s3://pathology/TCGA/2b9f074e-51d8-4a73-b4a1-044a59d30c1a/TCGA-26-5134-01Z-00-DX1.0498BB2B-7FA9-4DA8-8308-0AE4CBE3F8CB.svs
8778,TCGA-26-5135-01,s3://pathology/TCGA/817c9edf-05bb-4fd2-964e-8631014628c8/TCGA-26-5135-01Z-00-DX1.928F0E13-33FE-4669-9DCE-A53654D99764.svs
9660,TCGA-26-5136-01,s3://pathology/TCGA/0eeef331-6ddb-4339-bbf6-9f58ce50fd7f/TCGA-26-5136-01Z-00-DX1.ECD48B1B-C2BF-4DFE-8ED4-87353E00ED84.svs
4788,TCGA-26-5139-01,s3://pathology/TCGA/c601e2fa-bcfb-49e0-a00b-23a21d116be1/TCGA-26-5139-01Z-00-DX1.0113F34B-C27D-4793-8790-CE3EEB193DF9.svs
2555,TCGA-26-6174-01,s3://pathology/TCGA/01de3be6-b248-47a8-80a3-696c066daf86/TCGA-26-6174-01Z-00-DX1.D5C87A05-8A2E-4108-99DA-1B8425D99C42.svs
5945,TCGA-26-A7UX-01,s3://pathology/TCGA/6f5b07b2-7e5b-4ae6-8c2b-d5b56aa00bfc/TCGA-26-A7UX-01Z-00-DX1.C84437DC-E699-41A2-8D4F-722389C3D8ED.svs
3957,TCGA-27-1830-01,s3://pathology/TCGA/93696044-0666-4129-a1bf-afc211fe4dd5/TCGA-27-1830-01Z-00-DX2.f46f040d-d9a7-4c6c-a74d-368882a01d8a.svs
5081,TCGA-27-1831-01,s3://pathology/TCGA/cfe507fd-a0cf-4346-8237-05376e3fd404/TCGA-27-1831-01Z-00-DX3.0c03cc2a-c926-4c67-9d95-d410b096c898.svs
8782,TCGA-27-1832-01,s3://pathology/TCGA/ff71a34a-3f9e-4628-b8c8-46aafef29375/TCGA-27-1832-01Z-00-DX1.594a794d-ac95-4dc7-a105-bc52bc969935.svs
5447,TCGA-27-1833-01,s3://pathology/TCGA/c0956651-0867-4eb7-8f0c-6df0301229bb/TCGA-27-1833-01Z-00-DX2.152a5b4b-2a73-49f2-af6f-84bf292241a3.svs
9670,TCGA-27-1834-01,s3://pathology/TCGA/909607ef-feb5-4cbe-b94e-e1eaa7339e76/TCGA-27-1834-01Z-00-DX2.4aeb58ba-a307-489a-a505-02afa4e07a83.svs
6877,TCGA-27-1835-01,s3://pathology/TCGA/61139c78-9413-456f-bb8a-d50f9a2649a5/TCGA-27-1835-01Z-00-DX1.e391c3a2-eb2a-4c3d-94be-16951be30dab.svs
4719,TCGA-27-1836-01,s3://pathology/TCGA/e885cb5b-71c5-47cc-8ea3-3a1721f64214/TCGA-27-1836-01Z-00-DX1.05a02f0b-4261-44d2-ad56-63265bb3cd70.svs
1008,TCGA-27-1837-01,s3://pathology/TCGA/78aea666-4775-4211-a192-a8b948e351fe/TCGA-27-1837-01Z-00-DX1.27b8fc01-d46e-459e-b4b9-6b80bf7dc6a9.svs
3918,TCGA-27-1838-01,s3://pathology/TCGA/9dea7fc1-87f8-4772-9f51-3e81968e0244/TCGA-27-1838-01Z-00-DX1.3ada1ada-fb14-4761-84f9-66a339e86e73.svs
5935,TCGA-27-2518-01,s3://pathology/TCGA/9f472b15-2092-469d-b47c-38098fac33b7/TCGA-27-2518-01Z-00-DX1.148935FE-8C0A-4168-9D62-6AFF31DB75CE.svs
7411,TCGA-27-2519-01,s3://pathology/TCGA/9c5aa985-4caf-41e7-96d3-25472027a37e/TCGA-27-2519-01Z-00-DX1.C630FE42-2691-4735-83EB-6F78AAA407B3.svs
7131,TCGA-27-2521-01,s3://pathology/TCGA/5573a443-3c32-45ea-9094-e78241cd5bab/TCGA-27-2521-01Z-00-DX1.31BCEBD8-3A69-4560-8077-40AF5BA0B955.svs
8155,TCGA-27-2524-01,s3://pathology/TCGA/d545c8a1-cb0b-4fba-a252-b2d4eb067da1/TCGA-27-2524-01Z-00-DX1.248D3383-FA61-4384-8161-0CB9B10F7677.svs
10829,TCGA-27-2527-01,s3://pathology/TCGA/2e99e360-23a4-4d52-a1a6-6183f96fdbb0/TCGA-27-2527-01Z-00-DX1.96AA7382-AB8F-411E-BEED-0D00C12ACEA1.svs
6269,TCGA-27-2528-01,s3://pathology/TCGA/aec43cb1-6d65-4f83-8807-c8eed56e59a8/TCGA-27-2528-01Z-00-DX1.8160EE21-D3C3-4FFF-8BB6-979235C1F963.svs
10268,TCGA-28-1746-01,s3://pathology/TCGA/a4f70d6d-42af-470c-8731-3657f1eef9c1/TCGA-28-1746-01Z-00-DX1.06f187d2-b5e8-4b37-bb23-a707d0059944.svs
2301,TCGA-28-1749-01,s3://pathology/TCGA/b943c68d-3294-48c1-bee6-b5e9b61fbc3b/TCGA-28-1749-01Z-00-DX1.08010572-bf70-45ae-b804-4c0e5b03ee6f.svs
236,TCGA-28-1750-01,s3://pathology/TCGA/b2b0e736-5f91-4345-8cfd-45dbeed36d87/TCGA-28-1750-01Z-00-DX1.b1455f64-6b43-4f2f-8434-d7fb53aadc51.svs
1461,TCGA-28-1751-01,s3://pathology/TCGA/042165e8-88a4-40b0-b44a-1635869e898f/TCGA-28-1751-01Z-00-DX1.9be1807e-2cd5-469d-a4ab-6730aa26fc95.svs
8261,TCGA-28-1752-01,s3://pathology/TCGA/a4e30095-3281-42ab-9f0a-a6db91dc25a7/TCGA-28-1752-01Z-00-DX1.e24f30ab-133e-4a77-9df7-c136beea14a2.svs
9023,TCGA-28-1755-01,s3://pathology/TCGA/030e2538-4610-4ba8-8af9-521c182d16d1/TCGA-28-1755-01Z-00-DX1.913db772-e917-4ae0-a2cc-281e63507f57.svs
9618,TCGA-28-1757-01,s3://pathology/TCGA/e3b92931-6852-453a-9a18-1b77a5947d52/TCGA-28-1757-01Z-00-DX1.ef0fd824-d5cb-484e-8296-4064cf183f75.svs
8660,TCGA-2A-A8VL-01,s3://pathology/TCGA/7d71dc8e-8c6b-47ff-8ccc-c940a9bf1490/TCGA-2A-A8VL-01Z-00-DX1.2C2BD6EF-EC17-4117-AE89-A22B67AFB233.svs
7865,TCGA-2A-A8VO-01,s3://pathology/TCGA/26cceec5-7118-45a5-8c11-8e4a945ef4c1/TCGA-2A-A8VO-01Z-00-DX1.3A69CC37-B066-4529-B1BE-AD155983AAA7.svs
3106,TCGA-2A-A8VT-01,s3://pathology/TCGA/344b7914-3fda-43d1-adfb-2a6f1df37fcc/TCGA-2A-A8VT-01Z-00-DX1.F2CD9AAB-7B40-46A4-832B-1279A8A77737.svs
4156,TCGA-2A-A8VV-01,s3://pathology/TCGA/7db7779c-0ba5-4c74-8aeb-29749f2080fb/TCGA-2A-A8VV-01Z-00-DX1.DD094519-863E-42EF-8B36-F52418265E3E.svs
8313,TCGA-2A-A8VX-01,s3://pathology/TCGA/b1b2af1d-5f44-4206-94ec-c09f76a72fff/TCGA-2A-A8VX-01Z-00-DX1.2A244F16-C24E-4CE9-8820-9E36B5441EC7.svs
8299,TCGA-2A-A8W1-01,s3://pathology/TCGA/6fab4693-56d0-4d45-9d67-ba0fc036d26d/TCGA-2A-A8W1-01Z-00-DX1.0CA35481-A243-4722-B3E5-4FB25EC9F6C0.svs
8460,TCGA-2A-A8W3-01,s3://pathology/TCGA/9ec44dab-9479-46c0-9b5e-e3e620f7e51d/TCGA-2A-A8W3-01Z-00-DX1.CC00522F-8A47-4C63-B9CC-F215F9EAAFBA.svs
6284,TCGA-2A-AAYF-01,s3://pathology/TCGA/79cb6370-59fa-47c0-88a8-3f5953dbac12/TCGA-2A-AAYF-01Z-00-DX1.D0ADEB9A-37A4-451C-B91C-4AB014A6857A.svs
1815,TCGA-2A-AAYO-01,s3://pathology/TCGA/2b13c437-b0c1-48d7-a137-97826986d51a/TCGA-2A-AAYO-01Z-00-DX1.A5BB3437-956A-4A42-AC28-1217B8016970.svs
3701,TCGA-2A-AAYU-01,s3://pathology/TCGA/9f4bc132-c511-481e-a37f-d3b69fd7711e/TCGA-2A-AAYU-01Z-00-DX1.F3FFE8F2-86B0-4552-A369-15DBB9C3B035.svs
5395,TCGA-2F-A9KO-01,s3://pathology/TCGA/30e4624b-6f48-429b-b1d9-6a6bc5c82c5e/TCGA-2F-A9KO-01Z-00-DX1.195576CF-B739-4BD9-B15B-4A70AE287D3E.svs
6351,TCGA-2F-A9KP-01,s3://pathology/TCGA/ebb0d7b8-faa6-4387-8eb8-c2380c788f42/TCGA-2F-A9KP-01Z-00-DX2.718C82A3-252B-498E-BFBE-F4E4EB431BF5.svs
3987,TCGA-2F-A9KQ-01,s3://pathology/TCGA/007b7ccb-0aea-446c-ad8a-a373da529f25/TCGA-2F-A9KQ-01Z-00-DX1.1C8CB2DD-5CC6-4E99-A0F9-32A0F598F5F9.svs
742,TCGA-2F-A9KR-01,s3://pathology/TCGA/0670d34d-ca21-45a2-89f8-01a4291c9e23/TCGA-2F-A9KR-01Z-00-DX1.D6A4BD2D-18F3-4FA6-8272-60392DDAF7B5.svs
2429,TCGA-2F-A9KT-01,s3://pathology/TCGA/bc9e3954-59d0-4f25-9022-42c97db7aea2/TCGA-2F-A9KT-01Z-00-DX1.ADD6D87C-0CC2-4B1F-A75F-108C9EB3970F.svs
6329,TCGA-2F-A9KW-01,s3://pathology/TCGA/33712e05-86a8-4dd4-81e6-3688e8fa261a/TCGA-2F-A9KW-01Z-00-DX1.CECFDA2E-2CE7-4115-B4E6-A3D75B130232.svs
1440,TCGA-2H-A9GF-01,s3://pathology/TCGA/8b5ae18f-95c9-474a-8f5c-67e8f46ffca9/TCGA-2H-A9GF-01Z-00-DX1.FA1016AF-3FE3-45DC-A77B-F1ACC2B33B2A.svs
9481,TCGA-2H-A9GH-01,s3://pathology/TCGA/69a0b7cf-1e0b-4db9-96a4-6395abfc2393/TCGA-2H-A9GH-01Z-00-DX1.B2BF80D6-D348-4C5F-A205-6827684BF3B6.svs
4999,TCGA-2H-A9GI-01,s3://pathology/TCGA/151041b1-7cba-4cd5-b3d9-653c6d348a2f/TCGA-2H-A9GI-01Z-00-DX1.02AA1DD3-2082-4B82-B396-957A127D8278.svs
989,TCGA-2H-A9GJ-01,s3://pathology/TCGA/c56e13f5-8c6a-4b13-99ba-7932960705a5/TCGA-2H-A9GJ-01Z-00-DX1.F6CC7FC9-85DB-4791-B367-312F1AA3CDA2.svs
6016,TCGA-2H-A9GK-01,s3://pathology/TCGA/264cf686-7cc0-43c0-ab6d-aae28a0c706e/TCGA-2H-A9GK-01Z-00-DX1.8C5C5BF2-4BB9-43B2-8F75-3B2782255C29.svs
4459,TCGA-2H-A9GL-01,s3://pathology/TCGA/e4b6e830-a308-4262-96b1-4a17b7ce801b/TCGA-2H-A9GL-01Z-00-DX1.8560DF40-122E-4E7F-B2B8-C77769F88ECC.svs
7221,TCGA-2H-A9GM-01,s3://pathology/TCGA/850d8150-2a6a-4255-aa01-f5e112f6d828/TCGA-2H-A9GM-01Z-00-DX1.DC69739A-98B1-4ACA-94A4-A1B683124D1D.svs
5134,TCGA-2H-A9GN-01,s3://pathology/TCGA/8f647d9f-3c6f-4a2b-9bb4-6c8c27e68f65/TCGA-2H-A9GN-01Z-00-DX1.2373BEFC-931F-460D-8F6C-49C424600930.svs
7923,TCGA-2H-A9GO-01,s3://pathology/TCGA/f91cce39-0599-4f8a-a96b-df7cae708a34/TCGA-2H-A9GO-01Z-00-DX1.A3AEE5BB-3825-49B4-8F7B-B2CB9015515A.svs
9872,TCGA-2H-A9GQ-01,s3://pathology/TCGA/9a8b6861-003e-4ec0-b8e8-f0fcdbd2e169/TCGA-2H-A9GQ-01Z-00-DX1.97451E5E-1020-4B75-BF2A-7CDF83CD4734.svs
322,TCGA-2H-A9GR-01,s3://pathology/TCGA/3d09d56c-2a1b-4e33-8107-83c6cfbf013f/TCGA-2H-A9GR-01Z-00-DX1.612AB333-7732-4761-B6D0-25E52AFF94E7.svs
3537,TCGA-2J-AAB1-01,s3://pathology/TCGA/0876ab3c-67df-459e-9e4d-181697a0430d/TCGA-2J-AAB1-01Z-00-DX1.F3B4818F-9C3B-4C66-8241-0570B2873EC9.svs
6231,TCGA-2J-AAB4-01,s3://pathology/TCGA/ab26d1c1-0256-48d2-94e3-16b8db7a3b8d/TCGA-2J-AAB4-01Z-00-DX1.480BBC89-87E5-4F6B-B0E9-A6A8A7F4DB5E.svs
553,TCGA-2J-AAB6-01,s3://pathology/TCGA/f69c0fe7-20e5-457f-83f8-4526ed79769d/TCGA-2J-AAB6-01Z-00-DX1.2FC4D66F-BFBB-48FA-AFCB-ABBC12F37E14.svs
2455,TCGA-2J-AAB8-01,s3://pathology/TCGA/f84edffd-b037-4f38-869d-72e8ec563576/TCGA-2J-AAB8-01Z-00-DX1.6ED96ECC-50A5-4957-A7A8-EDDC0E3447AF.svs
3932,TCGA-2J-AAB9-01,s3://pathology/TCGA/c320419e-0219-4152-b23c-55c6077997c8/TCGA-2J-AAB9-01Z-00-DX1.F39B4CC5-02D0-4F38-90B5-CDF507EEABE1.svs
1004,TCGA-2J-AABA-01,s3://pathology/TCGA/1f2a11b0-e6c3-4b1e-a83e-141d62970c60/TCGA-2J-AABA-01Z-00-DX1.93B2B4EF-C302-4D00-ABE3-4862ACC81659.svs
3224,TCGA-2J-AABE-01,s3://pathology/TCGA/0ed85135-0208-4091-aeee-67335e457d87/TCGA-2J-AABE-01Z-00-DX1.F3951485-1412-4B86-80FB-64F72A2A87DD.svs
7981,TCGA-2J-AABF-01,s3://pathology/TCGA/d841f43b-e1ac-4cf4-af63-7f4825279ba2/TCGA-2J-AABF-01Z-00-DX1.4895FC60-5DC3-4B36-97AB-634AC54E5B3E.svs
6406,TCGA-2J-AABH-01,s3://pathology/TCGA/9739dd72-70da-4cbd-a705-ce3ba814646e/TCGA-2J-AABH-01Z-00-DX1.EDC36BC9-F6F9-4253-93FB-8B75D8D55BE0.svs
6053,TCGA-2J-AABI-01,s3://pathology/TCGA/91cab654-ee26-400e-b886-7ff405d69cdf/TCGA-2J-AABI-01Z-00-DX1.3D4AC096-FF28-4BAE-9DA2-43247C36BD24.svs
9722,TCGA-2J-AABK-01,s3://pathology/TCGA/a168f7b5-f36a-4532-a552-1b1086ae0a65/TCGA-2J-AABK-01Z-00-DX1.AF5DE1FD-40EE-4149-8918-B53EC2DF727E.svs
913,TCGA-2J-AABO-01,s3://pathology/TCGA/086f3bbf-1376-499f-b762-4b20ee96c832/TCGA-2J-AABO-01Z-00-DX1.0AFA66C7-C6F7-4B74-AA3E-8900F231A193.svs
5214,TCGA-2J-AABR-01,s3://pathology/TCGA/f4ebeafa-d7a0-4161-9ae7-11f8d154a6f8/TCGA-2J-AABR-01Z-00-DX1.31C68170-831C-4A83-8CDF-9A07ED57A1AC.svs
1002,TCGA-2J-AABT-01,s3://pathology/TCGA/74cacfbf-d529-47ed-994d-76fb26130d2b/TCGA-2J-AABT-01Z-00-DX1.656FAA7A-48B3-4602-950D-11DCDEF885F6.svs
4331,TCGA-2J-AABU-01,s3://pathology/TCGA/68a45b1d-882b-4478-b309-7f78b66cf38e/TCGA-2J-AABU-01Z-00-DX1.CEA52D9E-43C5-447A-B8FA-AB07D186650E.svs
5849,TCGA-2J-AABV-01,s3://pathology/TCGA/2feb5c99-c351-4824-b469-bf7dbe99669c/TCGA-2J-AABV-01Z-00-DX1.00CE9625-2586-4288-92E0-368A0617CBC0.svs
10571,TCGA-2L-AAQA-01,s3://pathology/TCGA/42fe37d8-0911-40a5-a84c-1da63271e95e/TCGA-2L-AAQA-01Z-00-DX1.F5FDD572-4689-437B-8721-2D750AAEBBDF.svs
10070,TCGA-2L-AAQE-01,s3://pathology/TCGA/29e8a158-1953-4c0b-b994-dbafa4b467ec/TCGA-2L-AAQE-01Z-00-DX1.5D60E31B-9E39-4472-8377-9750FE6F2FCA.svs
3463,TCGA-2L-AAQI-01,s3://pathology/TCGA/816c1e2a-c6f9-4b69-aae1-d9e31acacd5d/TCGA-2L-AAQI-01Z-00-DX1.4398192C-92A9-4224-AE67-89C40C696435.svs
